0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
4,0.570087712549569,0.486294413109428,0.4363149637557161,0.4197183649214325,0.40948357867091945,26.0,45.0,19.0,32.15,4.305000000000001,33.0,8.0,84.0,76.0,57.4,21.439999999999998,84.0,55.845,102.9055,47.060500000000005,72.18366499999999,11.437065500000003,74.9216,1050.0,2237.0,1187.0,1391.7,378.04,1090.0,2.0,15.0,13.0,9.65,4.279999999999999,15.0,4.0,5.0,1.0,4.25,0.375,4.0,119.0,195.0,76.0,139.9,22.250000000000004,119.0,0.95,2.28,1.3299999999999998,1.8165,0.34660000000000013,2.18,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.5,2.95,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.65,4.279999999999999,15.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.75,1.1,3.0,10.73,54.23,43.5,24.153499999999998,12.030599999999998,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7387319800000001,0.960351574,0.0,166.0,229.0,63.0,202.8,29.439999999999998,166.0,1.95,1.2,6.5,0.0,False,0.35739496694406625,0.04622505824630138
4,0.6060549181979104,0.5479052957827227,0.5273962046886241,0.5248378696558592,0.5243729346706453,8.0,56.0,48.0,22.672521039151118,15.386551517821843,8.0,9.0,87.0,78.0,64.20453713867545,23.90479200898506,87.0,15.9994,137.327,121.3276,51.27014643249177,36.98717865917358,15.9994,54.8,1799.0,1744.2,654.5069154774973,628.8913354403612,54.8,2.0,16.0,14.0,11.718990120746433,4.489342961558991,16.0,2.0,6.0,4.0,3.317233809001098,1.3813362958643052,2.0,66.0,215.0,149.0,113.78631540431759,50.11181117774397,66.0,0.89,3.44,2.55,2.509886571533114,0.9753769066908511,3.44,1.0,2.0,1.0,1.743871203805342,0.38105367190906664,2.0,0.0,4.0,4.0,2.09732894255397,1.9952635384706634,4.0,0.0,10.0,10.0,2.6344676180021955,3.773049884667738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.475667764361509,2.3176235381975454,6.0,0.0,1.0,1.0,0.2561287961946579,0.38105367190906664,0.0,0.0,2.0,2.0,1.048664471276985,0.9976317692353317,2.0,0.0,9.0,9.0,0.6586169045005489,1.2208390919135679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.9634101719721917,1.0682408995019472,2.0,9.105,63.59,54.485,19.28483900475668,14.883349138050493,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.63410171972193,104.48274260106953,12.0,1.743871203805342,2.09732894255397,2.6344676180021955,0.0,False,0.8032113561415081,0.15965789311116163
4,0.6118062965060466,0.5299945363544202,0.4786377114877492,0.45963278310097566,0.4461300776865159,19.0,34.0,15.0,28.167499999999997,4.860416666666666,34.0,3.0,89.0,86.0,60.5025,23.747916666666665,89.0,39.0983,78.96,39.86169999999999,62.68770682916665,13.560244309027773,78.96,336.53,1811.0,1474.47,1016.4691666666664,662.037361111111,494.0,1.0,16.0,15.0,10.167499999999999,4.860416666666666,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,203.0,83.0,138.82833333333332,21.390555555555544,120.0,0.82,2.55,1.73,1.961708333333333,0.4902430555555553,2.55,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,4.0,4.0,1.6666666666666665,1.944444444444444,4.0,0.0,10.0,10.0,6.667499999999999,2.7776374999999995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.167499999999999,4.860416666666666,16.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,0.8333333333333333,0.972222222222222,2.0,0.0,4.0,4.0,1.665833333333333,1.943472222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.6658333333333326,1.1101388888888888,2.0,10.245,73.1066666667,62.861666666699996,27.454873611116664,15.217264351861107,25.92,0.0,0.799,0.799,0.33291666666666664,0.38840277777777776,0.799,0.0,2.1106628,2.1106628,0.8789743403333332,1.025470063722222,0.0,14.0,229.0,215.0,139.3875,104.48958333333331,14.0,1.8333333333333333,1.6666666666666665,6.667499999999999,0.0,False,0.5267942520624656,0.07331569450241227
5,0.5546966738677995,0.4800262369917754,0.436527359010731,0.420915345148376,0.41057292154482733,19.0,56.0,37.0,31.226999999999997,6.482001199999999,33.0,3.0,84.0,81.0,56.94999999999999,21.73576,84.0,39.0983,137.327,98.2287,70.306094832,17.3914771507392,74.9216,336.53,1811.0,1474.47,1293.5518340000003,410.03693280000005,1090.0,1.0,15.0,14.0,9.547799999999999,4.361759999999999,15.0,4.0,6.0,2.0,4.2044,0.36702063999999973,4.0,119.0,215.0,96.0,141.9528,26.871679999999998,119.0,0.82,2.18,1.3600000000000003,1.7774340000000002,0.36866560000000004,2.18,1.0,2.0,1.0,1.9022000000000001,0.1764703199999999,2.0,0.0,3.0,3.0,1.2,1.4400000000000002,3.0,0.0,10.0,10.0,6.445599999999999,2.89408128,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,9.547799999999999,4.361759999999999,15.0,0.0,1.0,1.0,0.0978,0.17647032,0.0,0.0,3.0,3.0,1.2,1.4400000000000002,3.0,0.0,4.0,4.0,1.5544,1.8652799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8522000000000003,0.9452799999999998,3.0,10.245,73.1066666667,62.861666666699996,26.788614000003257,16.582014400005214,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.81862918304,0.982355019648,0.0,166.0,229.0,63.0,202.204,29.711404799999997,166.0,1.9022000000000001,1.2,6.445599999999999,0.0,False,0.37022961859899695,0.05018598263053189
4,0.5202974849543116,0.4294171831970526,0.38232182455024283,0.37185667405454903,0.3684982623128183,16.0,37.0,21.0,27.436781609195403,6.3152331880037,26.0,4.0,89.0,85.0,61.60919540229886,24.72717664156428,55.0,32.065,85.4678,53.4028,60.79950574712644,16.85596089311666,55.845,312.46,1811.0,1498.54,922.828735632184,653.3673668912671,1811.0,1.0,16.0,15.0,10.471264367816092,5.0838948341921,8.0,3.0,5.0,2.0,3.942528735632184,0.43334654511824555,4.0,105.0,220.0,115.0,138.20689655172416,28.204518430439965,132.0,0.82,2.58,1.7600000000000002,1.993793103448276,0.5252477209671026,1.83,1.0,2.0,1.0,1.8275862068965518,0.2853745541022592,2.0,0.0,4.0,4.0,1.8390804597701151,1.987052450786101,0.0,0.0,10.0,10.0,4.505747126436782,3.6253137798916635,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.172413793103448,3.5988902100673803,8.0,0.0,1.0,1.0,0.1724137931034483,0.2853745541022593,0.0,0.0,2.0,2.0,0.9195402298850576,0.9935262253930505,0.0,0.0,4.0,4.0,1.4712643678160922,1.860219315629542,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.563218390804598,1.0569427929713304,4.0,10.73,90.7225,79.99249999999999,31.47511494252874,20.430132778438367,10.73,0.0,2.202,2.202,0.6898850574712644,0.7453930506011363,0.0,0.0,2.1106628,2.1106628,0.7763357425287358,0.9815739273351832,2.1106628,14.0,229.0,215.0,143.02298850574715,92.89470207425023,229.0,1.8275862068965518,1.8390804597701151,4.505747126436782,0.0,False,0.5390197137891665,0.07790144144530237
7,0.4906150476697591,0.4169307353849316,0.3849059409078465,0.3780994733556894,0.37564628854362625,8.0,38.0,30.0,22.006249999999998,11.756249999999998,8.0,8.0,87.0,79.0,58.95625,28.424218749999998,87.0,15.9994,87.62,71.62060000000001,48.780651218749995,27.759601218750003,15.9994,54.8,1941.0,1886.2,824.4062499999999,577.2046875000001,54.8,2.0,16.0,14.0,9.75625,5.99375,16.0,2.0,5.0,3.0,3.4375,1.1328125,2.0,66.0,195.0,129.0,123.64999999999999,44.400000000000006,66.0,0.95,3.44,2.49,2.2071875000000003,0.924609375,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.875,1.875,4.0,0.0,10.0,10.0,2.13125,2.9468750000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,6.0062500000000005,2.7593750000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.125,1.125,2.0,0.0,8.0,8.0,0.99375,1.6148437499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.11875,1.4132812499999998,2.0,9.105,54.23,45.125,23.555718749999997,15.337140624999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.2603205608333334,0.4555581647916667,0.0,12.0,229.0,217.0,134.15625,91.6171875,12.0,2.0,1.875,2.13125,0.0,True,0.7877573323062756,0.16182152700038294
6,0.5061943174124037,0.44360344260717544,0.42385028902588545,0.4215292574225674,0.42109381669890394,8.0,38.0,30.0,20.973684210526315,10.925207756232687,8.0,8.0,87.0,79.0,57.21052631578947,30.725761772853186,87.0,15.9994,87.62,71.62060000000001,46.27593515789474,25.704454315789473,15.9994,54.8,1941.0,1886.2,845.9421052631578,666.2249307479225,54.8,2.0,16.0,14.0,10.131578947368421,5.9667590027700825,16.0,2.0,5.0,3.0,3.3684210526315788,1.1523545706371192,2.0,66.0,195.0,129.0,121.3157894736842,47.069252077562325,66.0,0.95,3.44,2.49,2.2994736842105263,0.9604432132963988,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.894736842105263,4.0,0.0,10.0,10.0,1.9210526315789473,2.57202216066482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,5.921052631578948,2.4155124653739612,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1578947368421053,1.0969529085872576,2.0,0.0,9.0,9.0,1.763157894736842,2.5983379501385038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.9210526315789473,2.005540166204986,2.0,9.105,54.23,45.125,21.787236842105262,13.812444598337947,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.22217731184210526,0.3975758922437673,0.0,12.0,229.0,217.0,124.63157894736842,94.84764542936288,12.0,2.0,2.0,1.9210526315789473,0.0,False,0.7877573323062756,0.16326414115841736
4,0.570087712549569,0.486294413109428,0.4363149637557161,0.4197183649214325,0.40948357867091945,26.0,56.0,30.0,34.85,8.46,33.0,9.0,84.0,75.0,57.55,21.205,84.0,55.845,137.327,81.482,79.92644975,22.960220100000004,74.9216,1000.0,1811.0,811.0,1358.25,357.9,1090.0,2.0,15.0,13.0,9.65,4.28,15.0,4.0,6.0,2.0,4.4,0.6400000000000002,4.0,119.0,215.0,96.0,143.1,28.759999999999998,119.0,0.89,2.18,1.29,1.7845000000000002,0.3578,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.45,2.895,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.65,4.28,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.55,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.75,1.1,3.0,10.245,63.59,53.345000000000006,25.85575,15.093700000000002,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8161555400000001,0.9793866480000002,0.0,166.0,229.0,63.0,202.05,29.644999999999992,166.0,2.0,1.2,6.45,0.0,True,0.34033622131622476,0.04795269017506022
4,0.5850743542490989,0.5074790368847495,0.45967864917424894,0.4416508455013977,0.42870976690960577,20.0,38.0,18.0,28.788,4.585584,26.0,7.0,84.0,77.0,57.065999999999995,21.547199999999997,55.0,40.078,87.62,47.542,63.46001199999999,12.358388815999998,55.845,1050.0,1811.0,761.0,1379.1100000000001,345.51200000000006,1090.0,2.0,15.0,13.0,9.6,4.319999999999999,8.0,4.0,5.0,1.0,4.066,0.12328799999999984,4.0,119.0,195.0,76.0,136.85399999999998,18.16639999999999,119.0,0.95,2.18,1.2300000000000002,1.8006999999999997,0.3268800000000002,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,6.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.6,4.319999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8,1.1199999999999999,3.0,10.73,54.23,43.5,21.80236,8.857887999999999,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.84426512,1.013118144,0.0,166.0,229.0,63.0,203.0,29.6,166.0,2.0,1.2,6.4,0.0,True,0.3149236588531834,0.04202892517265535
5,0.5999619022664151,0.549418646089952,0.5353790896281818,0.534284293104114,0.5341663492462336,8.0,56.0,48.0,22.70496894409938,15.709656263261449,8.0,9.0,87.0,78.0,63.568322981366464,25.21358165194244,87.0,15.9994,137.327,121.3276,51.46660562888199,37.89043085818449,15.9994,54.8,1799.0,1744.2,650.0312888198758,635.89926507465,54.8,2.0,16.0,14.0,11.605590062111803,4.694649126191119,16.0,2.0,6.0,4.0,3.3198757763975157,1.4100536244743642,2.0,66.0,215.0,149.0,113.9968944099379,51.27618533235601,66.0,0.89,3.44,2.55,2.5125155279503106,0.990852976351221,3.44,1.0,2.0,1.0,1.7903726708074534,0.3313674240962926,2.0,0.0,4.0,4.0,2.1366459627329193,1.990663940434397,4.0,0.0,10.0,10.0,2.336956521739131,3.4299891979476107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.263975155279504,2.113055051888431,6.0,0.0,1.0,1.0,0.20962732919254662,0.3313674240962926,0.0,0.0,2.0,2.0,1.0683229813664596,0.9953319702171985,2.0,0.0,9.0,9.0,0.7686335403726708,1.3821081362601753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.046583850931677,1.1241368002777672,2.0,9.105,63.59,54.485,19.8097748447205,15.545912339415922,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.03606687577639752,0.07045361758805603,0.0,12.0,229.0,217.0,108.71583850931678,103.32375294163033,12.0,1.7903726708074534,2.1366459627329193,2.336956521739131,0.0,False,0.8032113561415081,0.1621528325234045
4,0.999009438082015,0.9990092470818769,0.9990092470277411,0.9990092470277411,0.9990092470277411,8.0,56.0,48.0,8.031373844121532,0.06268552078443528,8.0,9.0,87.0,78.0,86.95046235138706,0.09897713808068204,87.0,15.9994,137.327,121.3276,16.075060741413473,0.1511715606180706,15.9994,54.8,1799.0,1744.2,56.045625825627475,2.488783436276829,54.8,2.0,16.0,14.0,15.990752972258917,0.018475732441727694,16.0,2.0,6.0,4.0,2.0028071334214004,0.005608704491239081,2.0,66.0,215.0,149.0,66.10237780713342,0.20455275203342185,66.0,0.89,3.44,2.55,3.4380284015852047,0.003939290095611343,3.44,1.0,2.0,1.0,1.9995046235138705,0.0009902621765329556,2.0,0.0,4.0,4.0,3.9960369881109643,0.007918171046455043,4.0,0.0,10.0,10.0,0.00511889035667107,0.010231018638894755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.000660501981506,0.004953110466993303,6.0,0.0,1.0,1.0,0.0004953764861294584,0.0009902621765328968,0.0,0.0,2.0,2.0,1.9980184940554822,0.003959085523227521,2.0,0.0,9.0,9.0,0.001486129458388375,0.0029717681210507303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.002311756935270806,2.0,9.105,63.59,54.485,9.127807959048877,0.04557072399131559,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,12.20723249669749,0.41405436097087644,12.0,1.9995046235138705,3.9960369881109643,0.00511889035667107,0.0,False,0.8032113561415081,0.0006032431172493119
4,0.5985219801357117,0.5210376246944921,0.47226239531163655,0.45375023760439603,0.4404552205755119,5.0,46.0,41.0,26.547945205479454,19.39951210358416,5.0,12.0,77.0,65.0,59.87671232876713,13.116907487333457,62.0,10.811,106.42,95.60900000000001,60.84959726027397,45.141770125727156,10.811,1799.0,3823.0,2024.0,2119.7328767123286,327.61137173953836,1828.05,3.0,14.0,11.0,10.438356164383562,2.3981985363107525,10.0,2.0,5.0,3.0,3.6438356164383565,1.4862075436291988,2.0,76.0,190.0,114.0,120.7945205479452,33.92381309814224,84.0,1.22,2.55,1.3299999999999998,2.014383561643836,0.21763933195721508,2.04,0.0,2.0,2.0,1.178082191780822,0.9682867329705386,0.0,0.0,2.0,2.0,0.4931506849315069,0.5404391067742541,0.0,0.0,10.0,10.0,4.2465753424657535,4.728842184274723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.917808219178083,3.3552261212234944,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.219178082191781,2.431975980484143,0.0,0.0,9.0,9.0,1.2328767123287672,2.1279789829236253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.452054794520548,2.837305310564834,0.0,5.64,32.365,26.725,13.53486301369863,5.878232313754927,7.1725,0.0,4.496,4.496,0.811068493150685,0.8888421842747233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.2328767123288,24.4661287295928,166.0,1.178082191780822,0.4931506849315069,4.2465753424657535,0.0,False,0.35739496694406625,0.025389081197788353
5,0.6048531534828155,0.5540829254345462,0.539750027273348,0.5385963998997084,0.5384671813228926,8.0,56.0,48.0,22.583076923076923,15.704852071005915,8.0,9.0,87.0,78.0,63.826153846153844,25.031069822485204,87.0,15.9994,137.327,121.3276,51.171150842307696,37.87727013786982,15.9994,54.8,1799.0,1744.2,641.6967923076924,632.0426994082841,54.8,2.0,16.0,14.0,11.66,4.673846153846155,16.0,2.0,6.0,4.0,3.3076923076923075,1.4082840236686391,2.0,66.0,215.0,149.0,113.59538461538462,51.256568047337275,66.0,0.89,3.44,2.55,2.521215384615384,0.9894603550295856,3.44,1.0,2.0,1.0,1.7853846153846153,0.33711124260355024,2.0,0.0,4.0,4.0,2.1538461538461537,1.9881656804733725,4.0,0.0,10.0,10.0,2.336153846153846,3.4402366863905334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.275384615384615,2.115976331360947,6.0,0.0,1.0,1.0,0.21461538461538462,0.33711124260355024,0.0,0.0,2.0,2.0,1.0769230769230769,0.9940828402366862,2.0,0.0,9.0,9.0,0.7407692307692308,1.343641420118343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0323076923076924,1.1032165680473374,2.0,9.105,63.59,54.485,19.71667307692308,15.445381656804736,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.02501376553846154,0.049219394036449704,0.0,12.0,229.0,217.0,108.03769230769231,103.4252071005917,12.0,1.7853846153846153,2.1538461538461537,2.336153846153846,0.0,False,0.8032113561415081,0.16175091606815414
5,0.601955103237077,0.5533728786850505,0.5405337183806143,0.5396170248249604,0.5395273719912866,8.0,56.0,48.0,22.5264773599386,15.674771425996678,8.0,9.0,87.0,78.0,63.81043745203377,25.099473497902295,87.0,15.9994,137.327,121.3276,51.037070007674586,37.80734000828126,15.9994,54.8,1799.0,1744.2,645.0680583269378,636.9277743727357,54.8,2.0,16.0,14.0,11.646968534151956,4.697131420554372,16.0,2.0,6.0,4.0,3.3046815042210285,1.4078144243551538,2.0,66.0,215.0,149.0,113.41673062164237,51.16494493785815,66.0,0.89,3.44,2.55,2.5231005372217954,0.9893788523915233,3.44,1.0,2.0,1.0,1.797390636991558,0.3231176180595107,2.0,0.0,4.0,4.0,2.158096699923254,1.987502716736688,4.0,0.0,10.0,10.0,2.2962394474290098,3.3816241991884834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.2517267843438225,2.07595082839118,6.0,0.0,1.0,1.0,0.20260936300844204,0.32311761805951084,0.0,0.0,2.0,2.0,1.079048349961627,0.993751358368344,2.0,0.0,9.0,9.0,0.7735993860322332,1.3857106423631866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0552570990023025,1.1181658243065034,2.0,9.105,63.59,54.485,19.682743668457405,15.425444204854607,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.04278201320030698,0.08320001646168679,0.0,12.0,229.0,217.0,107.45970836531082,103.00564079940676,12.0,1.797390636991558,2.158096699923254,2.2962394474290098,0.0,False,0.8032113561415081,0.16168733902925067
4,0.580536449712199,0.5007583976953753,0.45325121069110225,0.4369307639274149,0.4265159702554554,26.0,52.0,26.0,32.104166666666664,5.086805555555556,26.0,4.0,90.0,86.0,60.71875,23.671875,55.0,55.845,127.6,71.755,72.94671666666666,14.251430555555554,55.845,312.46,1811.0,1498.54,1024.4027083333333,655.4977430555556,1811.0,1.0,16.0,15.0,10.166666666666666,4.861111111111111,8.0,4.0,5.0,1.0,4.21875,0.341796875,4.0,120.0,220.0,100.0,142.60416666666669,25.798611111111125,132.0,0.82,2.55,1.73,1.9382291666666671,0.4629340277777777,1.83,1.0,2.0,1.0,1.8333333333333335,0.27777777777777773,2.0,0.0,4.0,4.0,1.6666666666666667,1.9444444444444446,0.0,0.0,10.0,10.0,6.666666666666667,2.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.166666666666666,4.861111111111111,8.0,0.0,1.0,1.0,0.16666666666666669,0.27777777777777785,0.0,0.0,2.0,2.0,0.8333333333333334,0.9722222222222223,0.0,0.0,4.0,4.0,1.6666666666666667,1.9444444444444446,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.666666666666667,1.1111111111111114,4.0,10.73,90.7225,79.99249999999999,30.85184027777604,20.3643337673584,10.73,0.0,0.799,0.799,0.31546875,0.36804687500000005,0.0,0.0,2.1106628,2.1106628,0.8794428333333334,1.026016638888889,2.1106628,14.0,229.0,215.0,146.60416666666669,96.69053819444443,229.0,1.8333333333333335,1.6666666666666667,6.666666666666667,0.0,False,0.5267942520624656,0.07035403315319436
4,0.5809718753950144,0.49666715633381653,0.44503484760551576,0.427121843510393,0.4152743481448301,26.0,56.0,30.0,35.3776,8.834001920000002,33.0,9.0,84.0,75.0,57.5216,21.27260672,84.0,55.845,137.327,81.482,81.2026792,23.769259824640006,74.9216,1000.0,2237.0,1237.0,1373.3504,376.02048,1090.0,2.0,15.0,13.0,9.6304,4.295679999999999,15.0,4.0,6.0,2.0,4.430400000000001,0.6624716800000003,4.0,119.0,215.0,96.0,143.704,28.518400000000003,119.0,0.89,2.28,1.3899999999999997,1.7956800000000002,0.36227200000000004,2.18,1.0,2.0,1.0,1.9695999999999998,0.058951680000000194,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.460800000000001,2.9249433600000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.6304,4.295679999999999,15.0,0.0,1.0,1.0,0.0304,0.05895167999999999,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.5392000000000001,1.8470399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.7695999999999996,1.1078400000000002,3.0,10.73,63.59,52.86,25.968464,15.048614400000002,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7801009708800001,0.9835513040855041,0.0,166.0,229.0,63.0,203.6784,30.142719999999997,166.0,1.9695999999999998,1.2,6.460800000000001,0.0,False,0.3830855996792478,0.04925122627111935
